town,state,sentiment_score,number_of_posts,satisfaction_score,pie_sector_label
Bentonia, MS,0.0,7,2.4,fill
Bentonia, MS,0.0,7,2.6,blank
Clever, MO,0.2289263157894737,76,2.9,fill
Clever, MO,0.2289263157894737,76,2.1,blank
Raynham, MA,0.19690344827586206,261,2.9,fill
Raynham, MA,0.19690344827586206,261,2.1,blank
Waynesville, NC,0.6365000000000001,5,3.9,fill
Waynesville, NC,0.6365000000000001,5,1.1,blank
Holden, MA,0.2552186090225564,532,3.0,fill
Holden, MA,0.2552186090225564,532,2.0,blank
Camden Point, MO,0.11163272727272729,55,2.7,fill
Camden Point, MO,0.11163272727272729,55,2.3,blank
Moss Bluff, LA,0.0,1,2.4,fill
Moss Bluff, LA,0.0,1,2.6,blank
Millbury, MA,0.2005226837060703,313,2.9,fill
Millbury, MA,0.2005226837060703,313,2.1,blank
Covington, VA,0.258333423180593,371,3.0,fill
Covington, VA,0.258333423180593,371,2.0,blank
Burlingame, CA,0.14729270833333333,96,2.8,fill
Burlingame, CA,0.14729270833333333,96,2.2,blank
Castle Pines, CO,0.408811320754717,106,3.4,fill
Castle Pines, CO,0.408811320754717,106,1.6,blank
Palo Alto, CA,0.24589245283018868,106,3.0,fill
Palo Alto, CA,0.24589245283018868,106,2.0,blank
Pevely, MO,0.2559026490066225,302,3.0,fill
Pevely, MO,0.2559026490066225,302,2.0,blank
Somerville, NJ,0.011580555555555554,36,2.5,fill
Somerville, NJ,0.011580555555555554,36,2.5,blank
Mount Prospect, IL,0.4114625954198473,131,3.4,fill
Mount Prospect, IL,0.4114625954198473,131,1.6,blank
Branch, LA,0.11246666666666667,3,2.7,fill
Branch, LA,0.11246666666666667,3,2.3,blank
Albany, OR,0.4860868700265252,1508,3.5,fill
Albany, OR,0.4860868700265252,1508,1.5,blank
Axton, VA,0.33344032258064515,62,3.2,fill
Axton, VA,0.33344032258064515,62,1.7999999999999998,blank
Paeonian Springs, VA,0.20856842105263157,38,2.9,fill
Paeonian Springs, VA,0.20856842105263157,38,2.1,blank
Rileyville, VA,0.2061294117647059,17,2.9,fill
Rileyville, VA,0.2061294117647059,17,2.1,blank
Narrows, VA,0.2590044117647059,68,3.0,fill
Narrows, VA,0.2590044117647059,68,2.0,blank
Edgerton, MO,0.13484324324324323,37,2.7,fill
Edgerton, MO,0.13484324324324323,37,2.3,blank
Sturgeon, MO,0.027733333333333325,9,2.5,fill
Sturgeon, MO,0.027733333333333325,9,2.5,blank
Collinsville, VA,0.274625,32,3.1,fill
Collinsville, VA,0.274625,32,1.9,blank
Scandia, MN,0.39021875,240,3.3,fill
Scandia, MN,0.39021875,240,1.7000000000000002,blank
Queen Creek, AZ,0.26016966858789625,1388,3.0,fill
Queen Creek, AZ,0.26016966858789625,1388,2.0,blank
Shelburne Falls, MA,0.2791295774647887,71,3.1,fill
Shelburne Falls, MA,0.2791295774647887,71,1.9,blank
Great Barrington, MA,0.29101776470588236,856,3.1,fill
Great Barrington, MA,0.29101776470588236,856,1.9,blank
Mc Kenney, VA,0.04158070175438597,57,2.5,fill
Mc Kenney, VA,0.04158070175438597,57,2.5,blank
Kingsville, MO,0.2365951515151515,330,3.0,fill
Kingsville, MO,0.2365951515151515,330,2.0,blank
Saint Peters, MO,0.24147619047619048,336,3.0,fill
Saint Peters, MO,0.24147619047619048,336,2.0,blank
North Attleboro, MA,0.315209360816944,5289,3.1,fill
North Attleboro, MA,0.315209360816944,5289,1.9,blank
Manassas Park, VA,0.24079129746835443,632,3.0,fill
Manassas Park, VA,0.24079129746835443,632,2.0,blank
Prosperity, SC,0.2237304347826087,46,2.9,fill
Prosperity, SC,0.2237304347826087,46,2.1,blank
Hayes, VA,0.2527584905660377,212,3.0,fill
Hayes, VA,0.2527584905660377,212,2.0,blank
Everton, MO,0.17834090909090908,22,2.8,fill
Everton, MO,0.17834090909090908,22,2.2,blank
Dutton, VA,0.5127709677419355,31,3.6,fill
Dutton, VA,0.5127709677419355,31,1.4,blank
Mansfield, TX,0.2129394736842105,38,2.9,fill
Mansfield, TX,0.2129394736842105,38,2.1,blank
Lake Tapawingo, MO,0.19246842105263157,57,2.9,fill
Lake Tapawingo, MO,0.19246842105263157,57,2.1,blank
Lampe, MO,0.10907297297297297,37,2.7,fill
Lampe, MO,0.10907297297297297,37,2.3,blank
Rolla, MO,0.2880717052631579,4751,3.1,fill
Rolla, MO,0.2880717052631579,4751,1.9,blank
Sibley, MO,0.3117153846153846,65,3.1,fill
Sibley, MO,0.3117153846153846,65,1.9,blank
Bristol, NH,-0.06295666666666667,60,2.3,fill
Bristol, NH,-0.06295666666666667,60,2.7,blank
Cottonport, LA,0.11806190476190477,21,2.7,fill
Cottonport, LA,0.11806190476190477,21,2.3,blank
Carville, LA,0.0744,10,2.6,fill
Carville, LA,0.0744,10,2.4,blank
North Grafton, MA,0.3279162162162162,74,3.2,fill
North Grafton, MA,0.3279162162162162,74,1.7999999999999998,blank
Reiles Acres, ND,0.0,2,2.4,fill
Reiles Acres, ND,0.0,2,2.6,blank
Ashland, MS,0.2454757841907152,797,3.0,fill
Ashland, MS,0.2454757841907152,797,2.0,blank
Saint Michael, MN,0.10007727272727272,44,2.7,fill
Saint Michael, MN,0.10007727272727272,44,2.3,blank
Oak Grove, MO,0.264697277676951,551,3.0,fill
Oak Grove, MO,0.264697277676951,551,2.0,blank
Lima, OH,0.09435,4,2.6,fill
Lima, OH,0.09435,4,2.4,blank
Leominster, MA,0.4147364667154353,2734,3.4,fill
Leominster, MA,0.4147364667154353,2734,1.6,blank
Kingston, MA,0.23502092130518235,521,3.0,fill
Kingston, MA,0.23502092130518235,521,2.0,blank
Oakham, MA,0.30057272727272727,11,3.1,fill
Oakham, MA,0.30057272727272727,11,1.9,blank
Marysville, OH,0.3627330459770115,348,3.2,fill
Marysville, OH,0.3627330459770115,348,1.7999999999999998,blank
Winchendon, MA,0.30411136363636365,176,3.1,fill
Winchendon, MA,0.30411136363636365,176,1.9,blank
Bracey, VA,0.25016764705882355,782,3.0,fill
Bracey, VA,0.25016764705882355,782,2.0,blank
Geismar, LA,0.2489391008174387,734,3.0,fill
Geismar, LA,0.2489391008174387,734,2.0,blank
Markham, VA,-0.03,2,2.4,fill
Markham, VA,-0.03,2,2.6,blank
Lohman, MO,0.33725688073394494,218,3.2,fill
Lohman, MO,0.33725688073394494,218,1.7999999999999998,blank
Excelsior Springs, MO,0.16628566978193146,321,2.8,fill
Excelsior Springs, MO,0.16628566978193146,321,2.2,blank
Devens, MA,0.4946872727272727,55,3.5,fill
Devens, MA,0.4946872727272727,55,1.5,blank
Lunenburg, MA,0.33375581395348836,301,3.2,fill
Lunenburg, MA,0.33375581395348836,301,1.7999999999999998,blank
Clifton Forge, VA,0.21969166666666667,36,2.9,fill
Clifton Forge, VA,0.21969166666666667,36,2.1,blank
Stanchfield, MN,0.17154318181818182,220,2.8,fill
Stanchfield, MN,0.17154318181818182,220,2.2,blank
Lowell, MA,0.3046320431372549,25501,3.1,fill
Lowell, MA,0.3046320431372549,25501,1.9,blank
Sandstone, MN,0.252625,40,3.0,fill
Sandstone, MN,0.252625,40,2.0,blank
Grenada, MS,0.22557666666666668,90,2.9,fill
Grenada, MS,0.22557666666666668,90,2.1,blank
Lucedale, MS,0.0,2,2.4,fill
Lucedale, MS,0.0,2,2.6,blank
Osceola, AR,0.1734,16,2.8,fill
Osceola, AR,0.1734,16,2.2,blank
Midland, VA,0.2175634974533107,589,2.9,fill
Midland, VA,0.2175634974533107,589,2.1,blank
Bourbon, MO,-0.09096,10,2.2,fill
Bourbon, MO,-0.09096,10,2.8,blank
Fort Mohave, AZ,0.2310511904761905,84,3.0,fill
Fort Mohave, AZ,0.2310511904761905,84,2.0,blank
Northampton, MA,0.3247267217630854,363,3.2,fill
Northampton, MA,0.3247267217630854,363,1.7999999999999998,blank
Middletown, CT,0.34466589595375724,173,3.2,fill
Middletown, CT,0.34466589595375724,173,1.7999999999999998,blank
Remington, VA,0.4059420792079208,202,3.3,fill
Remington, VA,0.4059420792079208,202,1.7000000000000002,blank
Wagram, NC,0.3340080808080808,99,3.2,fill
Wagram, NC,0.3340080808080808,99,1.7999999999999998,blank
Webster Groves, MO,0.2816022805017104,877,3.1,fill
Webster Groves, MO,0.2816022805017104,877,1.9,blank
Steele, MO,0.18240384615384617,104,2.8,fill
Steele, MO,0.18240384615384617,104,2.2,blank
Worthington, MN,0.09929444444444445,36,2.7,fill
Worthington, MN,0.09929444444444445,36,2.3,blank
Elm Grove, LA,0.1424,10,2.8,fill
Elm Grove, LA,0.1424,10,2.2,blank
Wilmington, MA,0.27865828848223895,1858,3.1,fill
Wilmington, MA,0.27865828848223895,1858,1.9,blank
Boonville, MO,0.25512397660818714,513,3.0,fill
Boonville, MO,0.25512397660818714,513,2.0,blank
Garden City, MO,-0.00014444444444443693,18,2.4,fill
Garden City, MO,-0.00014444444444443693,18,2.6,blank
Bourg, LA,0.1530843137254902,51,2.8,fill
Bourg, LA,0.1530843137254902,51,2.2,blank
Middleboro, MA,0.18762261904761904,252,2.9,fill
Middleboro, MA,0.18762261904761904,252,2.1,blank
Ragley, LA,0.2627,25,3.0,fill
Ragley, LA,0.2627,25,2.0,blank
Minot, ND,0.22241470588235296,272,2.9,fill
Minot, ND,0.22241470588235296,272,2.1,blank
Linden, VA,0.27458583333333336,480,3.1,fill
Linden, VA,0.27458583333333336,480,1.9,blank
Hillsville, VA,0.07911555555555555,45,2.6,fill
Hillsville, VA,0.07911555555555555,45,2.4,blank
Forest, MS,0.22877492526158447,2676,2.9,fill
Forest, MS,0.22877492526158447,2676,2.1,blank
Augusta, GA,0.3467246794871795,2184,3.2,fill
Augusta, GA,0.3467246794871795,2184,1.7999999999999998,blank
Gautier, MS,0.336097009569378,836,3.2,fill
Gautier, MS,0.336097009569378,836,1.7999999999999998,blank
Chauvin, LA,0.10240735294117648,68,2.7,fill
Chauvin, LA,0.10240735294117648,68,2.3,blank
Adams, MA,0.129190625,32,2.7,fill
Adams, MA,0.129190625,32,2.3,blank
Bruington, VA,-0.2884,3,1.8,fill
Bruington, VA,-0.2884,3,3.2,blank
Kenosha, WI,0.6466739130434782,23,3.9,fill
Kenosha, WI,0.6466739130434782,23,1.1,blank
Plaquemine, LA,0.2680454706142289,2263,3.0,fill
Plaquemine, LA,0.2680454706142289,2263,2.0,blank
Dighton, MA,0.25551293103448275,116,3.0,fill
Dighton, MA,0.25551293103448275,116,2.0,blank
Nowata, OK,0.19334909090909091,660,2.9,fill
Nowata, OK,0.19334909090909091,660,2.1,blank
Hadley, MA,0.38624021909233175,639,3.3,fill
Hadley, MA,0.38624021909233175,639,1.7000000000000002,blank
Waubun, MN,0.0,1,2.4,fill
Waubun, MN,0.0,1,2.6,blank
Diberville, MS,0.2491664739884393,173,3.0,fill
Diberville, MS,0.2491664739884393,173,2.0,blank
Caruthersville, MO,0.07576470588235294,17,2.6,fill
Caruthersville, MO,0.07576470588235294,17,2.4,blank
Cole Camp, MO,-0.016975,8,2.4,fill
Cole Camp, MO,-0.016975,8,2.6,blank
Powell, MO,0.17034653465346536,101,2.8,fill
Powell, MO,0.17034653465346536,101,2.2,blank
Plaucheville, LA,-0.8371,1,0.5,fill
Plaucheville, LA,-0.8371,1,4.5,blank
Ludlow, MA,0.19582857142857144,392,2.9,fill
Ludlow, MA,0.19582857142857144,392,2.1,blank
Princeton, NJ,0.24477636363636365,55,3.0,fill
Princeton, NJ,0.24477636363636365,55,2.0,blank
Wakefield, MA,0.29968903225806454,155,3.1,fill
Wakefield, MA,0.29968903225806454,155,1.9,blank
White Castle, LA,0.0,7,2.4,fill
White Castle, LA,0.0,7,2.6,blank
Hampton, VA,0.26861867792266525,13267,3.0,fill
Hampton, VA,0.26861867792266525,13267,2.0,blank
Covina, CA,0.24265073746312685,339,3.0,fill
Covina, CA,0.24265073746312685,339,2.0,blank
Tigard, OR,0.22600529411764705,170,2.9,fill
Tigard, OR,0.22600529411764705,170,2.1,blank
Ferguson, MO,0.1380635193133047,233,2.7,fill
Ferguson, MO,0.1380635193133047,233,2.3,blank
Sutton, MA,0.23559736842105264,38,3.0,fill
Sutton, MA,0.23559736842105264,38,2.0,blank
Sheffield, MA,0.12592222222222224,9,2.7,fill
Sheffield, MA,0.12592222222222224,9,2.3,blank
Madison, NJ,0.37196054054054056,185,3.3,fill
Madison, NJ,0.37196054054054056,185,1.7000000000000002,blank
Clear Brook, VA,0.6238659090909091,44,3.8,fill
Clear Brook, VA,0.6238659090909091,44,1.2000000000000002,blank
Diamondhead, MS,0.3044853731343284,1005,3.1,fill
Diamondhead, MS,0.3044853731343284,1005,1.9,blank
Sulphur, LA,0.2738476902173913,736,3.0,fill
Sulphur, LA,0.2738476902173913,736,2.0,blank
Brandy Station, VA,0.5482595238095238,84,3.7,fill
Brandy Station, VA,0.5482595238095238,84,1.2999999999999998,blank
Dayton, VA,0.29500217391304345,46,3.1,fill
Dayton, VA,0.29500217391304345,46,1.9,blank
Exmore, VA,0.2822269230769231,26,3.1,fill
Exmore, VA,0.2822269230769231,26,1.9,blank
Churchville, PA,0.4807957345971564,211,3.5,fill
Churchville, PA,0.4807957345971564,211,1.5,blank
Saint Cloud, MN,0.24935813953488373,43,3.0,fill
Saint Cloud, MN,0.24935813953488373,43,2.0,blank
Stamping Ground, KY,0.17759747899159664,119,2.8,fill
Stamping Ground, KY,0.17759747899159664,119,2.2,blank
Provincetown, MA,0.08133725490196078,51,2.6,fill
Provincetown, MA,0.08133725490196078,51,2.4,blank
Bluefield, VA,0.2629929782082325,413,3.0,fill
Bluefield, VA,0.2629929782082325,413,2.0,blank
Gardner, MA,0.26210462724935735,1945,3.0,fill
Gardner, MA,0.26210462724935735,1945,2.0,blank
New Whiteland, IN,0.3733212121212121,33,3.3,fill
New Whiteland, IN,0.3733212121212121,33,1.7000000000000002,blank
Maynard, MA,0.4877674418604651,43,3.5,fill
Maynard, MA,0.4877674418604651,43,1.5,blank
Oilville, VA,0.26941176470588235,17,3.0,fill
Oilville, VA,0.26941176470588235,17,2.0,blank
Bentonville, VA,0.3251432,125,3.2,fill
Bentonville, VA,0.3251432,125,1.7999999999999998,blank
Charlottesville, VA,0.29914427480916034,131,3.1,fill
Charlottesville, VA,0.29914427480916034,131,1.9,blank
Lebanon, MO,0.2886532915360502,319,3.1,fill
Lebanon, MO,0.2886532915360502,319,1.9,blank
Peculiar, MO,0.30292931147540986,1525,3.1,fill
Peculiar, MO,0.30292931147540986,1525,1.9,blank
Waseca, MN,0.8381937500000002,304,4.3,fill
Waseca, MN,0.8381937500000002,304,0.7000000000000002,blank
Iota, LA,0.03926111111111111,18,2.5,fill
Iota, LA,0.03926111111111111,18,2.5,blank
Jackson, LA,0.14393,80,2.8,fill
Jackson, LA,0.14393,80,2.2,blank
Bartlett, TN,0.4221793357933579,271,3.4,fill
Bartlett, TN,0.4221793357933579,271,1.6,blank
Brookfield, MA,-0.06529090909090908,11,2.3,fill
Brookfield, MA,-0.06529090909090908,11,2.7,blank
Canton, MA,0.22143274907749078,1084,2.9,fill
Canton, MA,0.22143274907749078,1084,2.1,blank
Reading, MA,0.29843381088825216,349,3.1,fill
Reading, MA,0.29843381088825216,349,1.9,blank
Hartford, VT,0.4494107142857143,28,3.4,fill
Hartford, VT,0.4494107142857143,28,1.6,blank
Middlebrook, VA,0.48518181818181816,22,3.5,fill
Middlebrook, VA,0.48518181818181816,22,1.5,blank
Napoleon, MO,0.038318181818181814,11,2.5,fill
Napoleon, MO,0.038318181818181814,11,2.5,blank
Goodman, MO,0.27003333333333335,6,3.0,fill
Goodman, MO,0.27003333333333335,6,2.0,blank
Buzzards Bay, MA,0.32497715355805246,267,3.2,fill
Buzzards Bay, MA,0.32497715355805246,267,1.7999999999999998,blank
Hinsdale, MA,0.16034651162790697,43,2.8,fill
Hinsdale, MA,0.16034651162790697,43,2.2,blank
North, VA,0.24875,50,3.0,fill
North, VA,0.24875,50,2.0,blank
Marlton, NJ,0.3023411764705882,34,3.1,fill
Marlton, NJ,0.3023411764705882,34,1.9,blank
Randolph, MA,0.25158973063973067,594,3.0,fill
Randolph, MA,0.25158973063973067,594,2.0,blank
Fernandina Beach, FL,0.31391960784313727,51,3.1,fill
Fernandina Beach, FL,0.31391960784313727,51,1.9,blank
Tecumseh, OK,0.3123184210526316,38,3.1,fill
Tecumseh, OK,0.3123184210526316,38,1.9,blank
Mattapoisett, MA,0.33509734513274336,113,3.2,fill
Mattapoisett, MA,0.33509734513274336,113,1.7999999999999998,blank
Prospect, CT,0.6726,3,3.9,fill
Prospect, CT,0.6726,3,1.1,blank
Hot Springs, AR,0.0,1,2.4,fill
Hot Springs, AR,0.0,1,2.6,blank
Ville Platte, LA,0.3912221635883905,1516,3.3,fill
Ville Platte, LA,0.3912221635883905,1516,1.7000000000000002,blank
Dumfries, VA,0.24003858937981354,2467,3.0,fill
Dumfries, VA,0.24003858937981354,2467,2.0,blank
Ayer, MA,0.31256517647058824,850,3.1,fill
Ayer, MA,0.31256517647058824,850,1.9,blank
Oro Valley, AZ,0.3446892857142857,140,3.2,fill
Oro Valley, AZ,0.3446892857142857,140,1.7999999999999998,blank
Gladys, VA,0.0,7,2.4,fill
Gladys, VA,0.0,7,2.6,blank
Rothsay, MN,0.0,2,2.4,fill
Rothsay, MN,0.0,2,2.6,blank
Carl Junction, MO,0.20709584415584414,385,2.9,fill
Carl Junction, MO,0.20709584415584414,385,2.1,blank
Darrow, LA,0.248685,500,3.0,fill
Darrow, LA,0.248685,500,2.0,blank
Rowley, MA,0.27595619834710744,726,3.1,fill
Rowley, MA,0.27595619834710744,726,1.9,blank
Haughton, LA,0.267108353115727,6740,3.0,fill
Haughton, LA,0.267108353115727,6740,2.0,blank
Harahan, LA,0.14354108199492815,1183,2.8,fill
Harahan, LA,0.14354108199492815,1183,2.2,blank
Hiltons, VA,0.23968636363636364,22,3.0,fill
Hiltons, VA,0.23968636363636364,22,2.0,blank
Waynesville, MO,0.22527412314886983,1283,2.9,fill
Waynesville, MO,0.22527412314886983,1283,2.1,blank
Lawrence, KS,0.2709229551451187,758,3.0,fill
Lawrence, KS,0.2709229551451187,758,2.0,blank
Stacy, MN,0.19889261006289308,636,2.9,fill
Stacy, MN,0.19889261006289308,636,2.1,blank
Lone Jack, MO,0.3569592920353982,565,3.2,fill
Lone Jack, MO,0.3569592920353982,565,1.7999999999999998,blank
Butler, MO,0.21554733727810652,169,2.9,fill
Butler, MO,0.21554733727810652,169,2.1,blank
Berlin, MA,0.32359333333333334,105,3.2,fill
Berlin, MA,0.32359333333333334,105,1.7999999999999998,blank
Homeland, CA,0.41806176470588235,68,3.4,fill
Homeland, CA,0.41806176470588235,68,1.6,blank
Hingham, MA,0.32785712851405624,996,3.2,fill
Hingham, MA,0.32785712851405624,996,1.7999999999999998,blank
Jefferson, MA,0.44105000000000005,12,3.4,fill
Jefferson, MA,0.44105000000000005,12,1.6,blank
McLean, VA,0.391647641509434,2544,3.3,fill
McLean, VA,0.391647641509434,2544,1.7000000000000002,blank
Pacific, MO,0.29300078125,768,3.1,fill
Pacific, MO,0.29300078125,768,1.9,blank
Clarence, MO,0.32726907216494844,97,3.2,fill
Clarence, MO,0.32726907216494844,97,1.7999999999999998,blank
Saint Martinville, LA,0.4041666666666667,9,3.3,fill
Saint Martinville, LA,0.4041666666666667,9,1.7000000000000002,blank
Hopkinton, MA,0.34849931129476586,726,3.2,fill
Hopkinton, MA,0.34849931129476586,726,1.7999999999999998,blank
Plymouth, MI,0.29471285714285717,140,3.1,fill
Plymouth, MI,0.29471285714285717,140,1.9,blank
Indian Orchard, MA,0.23988125000000002,96,3.0,fill
Indian Orchard, MA,0.23988125000000002,96,2.0,blank
Cohasset, MA,0.34708358208955226,67,3.2,fill
Cohasset, MA,0.34708358208955226,67,1.7999999999999998,blank
Goochland, VA,0.2713309523809524,252,3.0,fill
Goochland, VA,0.2713309523809524,252,2.0,blank
Breaux Bridge, LA,0.28610388587432173,5714,3.1,fill
Breaux Bridge, LA,0.28610388587432173,5714,1.9,blank
Allendale, MI,0.12411428571428572,7,2.7,fill
Allendale, MI,0.12411428571428572,7,2.3,blank
Cedarcreek, MO,0.0,1,2.4,fill
Cedarcreek, MO,0.0,1,2.6,blank
Carencro, LA,0.25152331786542925,863,3.0,fill
Carencro, LA,0.25152331786542925,863,2.0,blank
Dequincy, LA,0.18080576923076924,52,2.8,fill
Dequincy, LA,0.18080576923076924,52,2.2,blank
Plain Dealing, LA,0.0,7,2.4,fill
Plain Dealing, LA,0.0,7,2.6,blank
Leighton, IA,0.337075,4,3.2,fill
Leighton, IA,0.337075,4,1.7999999999999998,blank
Goode, VA,0.27530707456978964,523,3.1,fill
Goode, VA,0.27530707456978964,523,1.9,blank
Winterset, IA,0.2917468085106383,47,3.1,fill
Winterset, IA,0.2917468085106383,47,1.9,blank
Bridgewater, VA,0.21553124440465532,1117,2.9,fill
Bridgewater, VA,0.21553124440465532,1117,2.1,blank
Radcliff, KY,0.22074054054054054,37,2.9,fill
Radcliff, KY,0.22074054054054054,37,2.1,blank
Dewey, OK,0.0734,6,2.6,fill
Dewey, OK,0.0734,6,2.4,blank
Fiskdale, MA,0.16527714285714287,35,2.8,fill
Fiskdale, MA,0.16527714285714287,35,2.2,blank
La Verne, CA,0.138878125,32,2.7,fill
La Verne, CA,0.138878125,32,2.3,blank
Millville, MA,0.22587,50,2.9,fill
Millville, MA,0.22587,50,2.1,blank
Kinsale, VA,0.14586,15,2.8,fill
Kinsale, VA,0.14586,15,2.2,blank
Martinsville, VA,0.29891958333333335,480,3.1,fill
Martinsville, VA,0.29891958333333335,480,1.9,blank
Highlandville, MO,0.1957085889570552,163,2.9,fill
Highlandville, MO,0.1957085889570552,163,2.1,blank
Tracy, MN,0.09971666666666668,6,2.7,fill
Tracy, MN,0.09971666666666668,6,2.3,blank
Rocky Comfort, MO,0.9376,1,4.5,fill
Rocky Comfort, MO,0.9376,1,0.5,blank
South Hadley, MA,0.31824119718309857,852,3.1,fill
South Hadley, MA,0.31824119718309857,852,1.9,blank
Cotuit, MA,0.2387072727272727,110,3.0,fill
Cotuit, MA,0.2387072727272727,110,2.0,blank
Cheyenne, WY,0.25238297872340426,94,3.0,fill
Cheyenne, WY,0.25238297872340426,94,2.0,blank
Chilhowee, MO,0.016485714285714288,14,2.5,fill
Chilhowee, MO,0.016485714285714288,14,2.5,blank
Jackson, MO,0.2660515450361604,3042,3.0,fill
Jackson, MO,0.2660515450361604,3042,2.0,blank
Greenwood, MS,0.18707428571428572,35,2.9,fill
Greenwood, MS,0.18707428571428572,35,2.1,blank
Uxbridge, MA,0.3224188524590164,122,3.2,fill
Uxbridge, MA,0.3224188524590164,122,1.7999999999999998,blank
Waban, MA,0.5260638888888889,72,3.6,fill
Waban, MA,0.5260638888888889,72,1.4,blank
Manakin Sabot, VA,0.2630187692307692,650,3.0,fill
Manakin Sabot, VA,0.2630187692307692,650,2.0,blank
Richardsville, VA,0.0,3,2.4,fill
Richardsville, VA,0.0,3,2.6,blank
Dunlap, IL,0.19721481481481482,27,2.9,fill
Dunlap, IL,0.19721481481481482,27,2.1,blank
Hollywood, FL,0.16348721461187216,876,2.8,fill
Hollywood, FL,0.16348721461187216,876,2.2,blank
Forsyth, MO,0.18181917808219178,73,2.8,fill
Forsyth, MO,0.18181917808219178,73,2.2,blank
Eagle, ID,0.4294810810810811,37,3.4,fill
Eagle, ID,0.4294810810810811,37,1.6,blank
Sullivan, MO,0.2182984799131379,921,2.9,fill
Sullivan, MO,0.2182984799131379,921,2.1,blank
Rutland, MA,0.0,1,2.4,fill
Rutland, MA,0.0,1,2.6,blank
South Yarmouth, MA,0.3877493902439024,164,3.3,fill
South Yarmouth, MA,0.3877493902439024,164,1.7000000000000002,blank
Raven, VA,0.07686666666666667,9,2.6,fill
Raven, VA,0.07686666666666667,9,2.4,blank
Ashburn, VA,0.28001426344505065,5132,3.1,fill
Ashburn, VA,0.28001426344505065,5132,1.9,blank
Hot Springs, VA,0.28283888888888886,18,3.1,fill
Hot Springs, VA,0.28283888888888886,18,1.9,blank
East Sandwich, MA,0.2905397660818713,171,3.1,fill
East Sandwich, MA,0.2905397660818713,171,1.9,blank
Maurice, LA,0.30508293515358365,293,3.1,fill
Maurice, LA,0.30508293515358365,293,1.9,blank
Oak Grove, LA,0.2582107238605898,373,3.0,fill
Oak Grove, LA,0.2582107238605898,373,2.0,blank
Port Chester, NY,0.3259326923076923,104,3.2,fill
Port Chester, NY,0.3259326923076923,104,1.7999999999999998,blank
Taunton, MA,0.2822433023872679,1508,3.1,fill
Taunton, MA,0.2822433023872679,1508,1.9,blank
Hurt, VA,0.14062307692307693,13,2.7,fill
Hurt, VA,0.14062307692307693,13,2.3,blank
Franklin, IN,0.35083333333333333,3,3.2,fill
Franklin, IN,0.35083333333333333,3,1.7999999999999998,blank
Wadena, MN,0.11746896551724138,29,2.7,fill
Wadena, MN,0.11746896551724138,29,2.3,blank
Culleoka, TN,0.5759883720930232,43,3.7,fill
Culleoka, TN,0.5759883720930232,43,1.2999999999999998,blank
Puyallup, WA,0.6371,35,3.9,fill
Puyallup, WA,0.6371,35,1.1,blank
Marstons Mills, MA,0.3270419512195122,205,3.2,fill
Marstons Mills, MA,0.3270419512195122,205,1.7999999999999998,blank
Upton, MA,0.11255714285714286,14,2.7,fill
Upton, MA,0.11255714285714286,14,2.3,blank
Bethany, MO,0.0,4,2.4,fill
Bethany, MO,0.0,4,2.6,blank
Rushville, MO,0.40822857142857144,7,3.4,fill
Rushville, MO,0.40822857142857144,7,1.6,blank
Vergas, MN,0.15924230769230768,52,2.8,fill
Vergas, MN,0.15924230769230768,52,2.2,blank
Catawissa, MO,0.2012909090909091,176,2.9,fill
Catawissa, MO,0.2012909090909091,176,2.1,blank
Royalston, MA,0.184464,25,2.8,fill
Royalston, MA,0.184464,25,2.2,blank
Montegut, LA,0.034866666666666664,18,2.5,fill
Montegut, LA,0.034866666666666664,18,2.5,blank
Kissee Mills, MO,0.2737,18,3.0,fill
Kissee Mills, MO,0.2737,18,2.0,blank
Shell Knob, MO,0.3314,24,3.2,fill
Shell Knob, MO,0.3314,24,1.7999999999999998,blank
Gill, MA,0.3644259900990099,2828,3.3,fill
Gill, MA,0.3644259900990099,2828,1.7000000000000002,blank
South Weymouth, MA,0.3128666666666667,459,3.1,fill
South Weymouth, MA,0.3128666666666667,459,1.9,blank
Deville, LA,0.1591,2,2.8,fill
Deville, LA,0.1591,2,2.2,blank
Hatfield, PA,0.27826666666666666,15,3.1,fill
Hatfield, PA,0.27826666666666666,15,1.9,blank
Woodworth, LA,0.35925172413793105,117,3.2,fill
Woodworth, LA,0.35925172413793105,117,1.7999999999999998,blank
Wickliffe, KY,-0.005714285714285714,7,2.4,fill
Wickliffe, KY,-0.005714285714285714,7,2.6,blank
Broadlands, VA,0.31910487012987016,308,3.2,fill
Broadlands, VA,0.31910487012987016,308,1.7999999999999998,blank
Byram, MS,0.19332628458498025,506,2.9,fill
Byram, MS,0.19332628458498025,506,2.1,blank
Altavista, VA,0.127403125,32,2.7,fill
Altavista, VA,0.127403125,32,2.3,blank
King And Queen Court House, VA,-0.2884,3,1.8,fill
King And Queen Court House, VA,-0.2884,3,3.2,blank
Winnebago, IL,0.0,1,2.4,fill
Winnebago, IL,0.0,1,2.6,blank
Moon, VA,0.0,11,2.4,fill
Moon, VA,0.0,11,2.6,blank
Brandon, MS,0.26265575820739967,5757,3.0,fill
Brandon, MS,0.26265575820739967,5757,2.0,blank
Rocky River, OH,-0.44794444444444437,18,1.4,fill
Rocky River, OH,-0.44794444444444437,18,3.6,blank
Sterlington, LA,0.07873229166666668,96,2.6,fill
Sterlington, LA,0.07873229166666668,96,2.4,blank
